ry | 0 | -0.682012911150628
ry | 1 | 0.890004857157471
ry | 2 | 1.28692180441238
ry | 3 | -0.115385048347554
ry | 4 | -0.0548855586763306
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.0174883055922991
ry | 1 | 0.278920806543577
ry | 2 | -0.00523898910540419
ry | 3 | 0.0926209918172514
ry | 4 | -0.154513370174422
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.4892818650957
ry | 1 | -2.2140776158305
ry | 2 | 0.416825669199131
ry | 3 | 1.49211757014674
ry | 4 | 3.02356806114839
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.432386433051876
ry | 1 | -2.17636827647276
ry | 2 | -3.59167725854787
ry | 3 | -1.26826423185977
ry | 4 | -1.7676526335581
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.257145122249084
ry | 1 | -3.15853126906246
ry | 2 | -1.19441367783146
ry | 3 | 1.49874796799286
ry | 4 | -0.105155010612902
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.0976467038582899
ry | 1 | 0.27709482186903
ry | 2 | -0.422561052013199
ry | 3 | 0.801360858892897
ry | 4 | 0.00787640570016299
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.110451241336676
ry | 1 | -0.00963183892409435
ry | 2 | -0.30243938969142
ry | 3 | 0.0444847023357566
ry | 4 | -0.12103643567922
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.145309298334613
ry | 1 | -0.0854770341263723
ry | 2 | 0.290446355006854
ry | 3 | 0.101018583629293
ry | 4 | 0.096181854275088
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.00578534841075649
ry | 1 | -0.00403559566374807
ry | 2 | 0.00624684443088311
ry | 3 | -0.0385651374979844
ry | 4 | -0.0241728593597777
