ry | 0 | -0.455988763462634
ry | 1 | 1.14028229685385
ry | 2 | 0.191931885096423
ry | 3 | 0.0762150365690569
ry | 4 | -0.588186603304076
ry | 5 | -0.768985833901021
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.333474840000465
ry | 1 | -0.00691661343679279
ry | 2 | -0.216771014569655
ry | 3 | 0.229871055561017
ry | 4 | 0.612438155454813
ry | 5 | 0.357000845976627
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.57603128107778
ry | 1 | -2.34560059804687
ry | 2 | -0.6907112662815
ry | 3 | 1.68214080887631
ry | 4 | 0.307118560555704
ry | 5 | 1.91693665518848
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.34667365514602
ry | 1 | 0.87839225336859
ry | 2 | 0.0869870961338557
ry | 3 | -0.560512254885536
ry | 4 | -0.619012522018842
ry | 5 | -0.0995012609655576
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.292570507902413
ry | 1 | 1.83275795202909
ry | 2 | 0.71193437752287
ry | 3 | -1.41230590373468
ry | 4 | 0.112174076250498
ry | 5 | -0.978923948568574
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.137710521867918
ry | 1 | -0.629905490502194
ry | 2 | 0.0349280044699277
ry | 3 | 0.341909318233042
ry | 4 | 0.161889234572799
ry | 5 | 0.286367714295695
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.64950356720499
ry | 1 | 0.0878502163501584
ry | 2 | 0.262119449393629
ry | 3 | -0.0217820320907054
ry | 4 | 0.259522508146316
ry | 5 | -0.123726551024822
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.682868577904086
ry | 1 | 0.0486434876888933
ry | 2 | -0.0292627213848646
ry | 3 | -0.0846206023824867
ry | 4 | -0.0566089254508974
ry | 5 | -0.0828169470851037
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.0525837917557197
ry | 1 | -0.592049200873548
ry | 2 | -0.246506304244732
ry | 3 | -0.218763205044831
ry | 4 | 0.0607724512382769
ry | 5 | -0.104354534772995
