ry | 0 | -0.479071074486906
ry | 1 | 0.486029334479853
ry | 2 | -2.72996781893914
ry | 3 | -2.65887888025232
ry | 4 | -0.48394447389199
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.192438533019284
ry | 1 | -0.373412486313165
ry | 2 | 0.332574660561421
ry | 3 | -0.267435454885547
ry | 4 | -0.306562718136075
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -2.35438277595744
ry | 1 | -2.97912060908576
ry | 2 | -0.341878549994908
ry | 3 | 0.98923509488623
ry | 4 | -2.32382396198475
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -1.16678031238896
ry | 1 | -2.09312221893988
ry | 2 | 0.715348045443492
ry | 3 | -1.05426863392709
ry | 4 | 2.25854492093657
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.382562041470087
ry | 1 | 1.39272884170425
ry | 2 | 2.83339389129845
ry | 3 | -1.15409945121721
ry | 4 | -0.509194400041385
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 3.22088778724322
ry | 1 | -1.23930147495963
ry | 2 | 0.233854202288577
ry | 3 | 0.134551676347024
ry | 4 | 0.423862587314411
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.0654000104091022
ry | 1 | 0.540127519077843
ry | 2 | -0.340734741784539
ry | 3 | -0.28605886129426
ry | 4 | 0.443410210395585
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.0869819227203063
ry | 1 | 0.093864201185618
ry | 2 | -0.32688329057395
ry | 3 | 0.467809800088345
ry | 4 | -0.155919387920366
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.0493737979275197
ry | 1 | -0.236785632107024
ry | 2 | -0.0314805432241036
ry | 3 | -0.121958913801507
ry | 4 | 0.124809820287654
