x | 0 | 
x | 1 | 
x | 3 | 
ry | 0 | 3.14229113817944
ry | 1 | 11.0426430837375
ry | 2 | -0.0816500829524260
ry | 3 | -0.452228202119105
ry | 4 | 0.944356588790514
ry | 5 | -1.57088566275576
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.56973255671693
ry | 1 | 1.57068394441040
ry | 2 | -1.57192958929882
ry | 3 | -0.000169159752257264
ry | 4 | -0.000162397472104731
ry | 5 | 1.77185715307086e-5
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.164898972572776
ry | 1 | -1.78940352342483
ry | 2 | 0.291935227735232
ry | 3 | -0.924027744741628
ry | 4 | -1.57079826145160
ry | 5 | 1.57094187345871
