x | 0 | 
x | 2 | 
x | 4 | 
ry | 0 | -5.53274817651805e-7
ry | 1 | 0.0488232607800407
ry | 2 | -0.284726055564446
ry | 3 | 0.00392169539981353
ry | 4 | -1.49706588237160
ry | 5 | 3.14159238009299
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -4.15766453207206e-8
ry | 1 | -0.0617159108228780
ry | 2 | 0.147318997398899
ry | 3 | 6.23872209031312e-8
ry | 4 | -4.85473436284491e-7
ry | 5 | 9.84513619895374e-7
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0135443482108786
ry | 1 | 1.20889872108992
ry | 2 | -4.97804854783448e-5
ry | 3 | 0.000391629436229809
ry | 4 | 0.000229300341114963
ry | 5 | 2.82941928725563e-5
