x | 0 | 
x | 2 | 
x | 4 | 
ry | 0 | -5.38574771248171e-7
ry | 1 | 0.00727700979834282
ry | 2 | -0.173101630532873
ry | 3 | 0.00546401491920889
ry | 4 | -1.49106091689652
ry | 5 | -3.14159265358979
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 2.95139155349292e-7
ry | 1 | -0.0363779085549652
ry | 2 | 0.913599867219506
ry | 3 | 3.93129876823575e-7
ry | 4 | -5.93821870334282e-7
ry | 5 | 1.55575778422397e-6
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0319891342733112
ry | 1 | 0.549518041839877
ry | 2 | -0.000320700302258237
ry | 3 | 0.00102883213969019
ry | 4 | 0.000400259845275041
ry | 5 | 7.16320292514625e-5
