x | 2 | 
ry | 0 | -7.43158229297105
ry | 1 | -4.71643685512219
ry | 2 | -4.71253244774474
ry | 3 | -4.70812040762268
ry | 4 | -2.56017610883497
ry | 5 | 6.27853474847486
ry | 6 | 10.4120056208070
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | -2.30580919349691
ry | 1 | -3.15064338257208
ry | 2 | -6.28321721596831
ry | 3 | -6.27815862383274
ry | 4 | -4.71396796274585
ry | 5 | -5.29381307357194
ry | 6 | -0.577866416824379
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | -7.01781853996967
ry | 1 | -7.82855293516577
ry | 2 | -7.85382119789341
ry | 3 | 1.56816038714093
ry | 4 | 1.36589118764078
ry | 5 | 1.57303033442245
ry | 6 | -1.56749017483921
