x | 0 | 
x | 1 | 
x | 3 | 
ry | 0 | -1.38178657910165
ry | 1 | -1.35812550461272
ry | 2 | 5.41092428942260
ry | 3 | -0.901303006389266
ry | 4 | -0.00708628553565456
ry | 5 | 3.09850333251529
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.00438673051145635
ry | 1 | 0.122821269555108
ry | 2 | -3.78560060262028
ry | 3 | -3.35050951155508
ry | 4 | 1.19606223546780
ry | 5 | 1.52789519331935
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.57555349666392
ry | 1 | -1.29902322935546
ry | 2 | 0.450025320687234
ry | 3 | -3.17203777367214
ry | 4 | 1.76321760362742
ry | 5 | 1.56857618407245
