ry | 0 | 2.39507125617464
ry | 1 | -2.71928771064542
ry | 2 | 3.07553886507773
ry | 3 | -1.69071112042057
ry | 4 | 0.00593833315947872
ry | 5 | -0.0241042527870063
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.342891480928979
ry | 1 | 0.480936295886671
ry | 2 | -0.324515560561062
ry | 3 | -0.000265685100142913
ry | 4 | -0.00524425511849922
ry | 5 | -0.740277652775843
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.07272679208614
ry | 1 | -0.730941806141748
ry | 2 | -0.0221675932830238
ry | 3 | 2.51028718250192
ry | 4 | -1.57763832878801
ry | 5 | 2.05807038786028
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -2.10021993904342
ry | 1 | -0.365015603972557
ry | 2 | -2.22737050808199
ry | 3 | 1.68967810154281
ry | 4 | 1.57142832684642
ry | 5 | -1.57081139083687
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.86442823786882
ry | 1 | 1.31795195628067
ry | 2 | -0.442321411387917
ry | 3 | 0.300895054377904
ry | 4 | -1.64318333847884
ry | 5 | 0.00351253278327358
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.475306018464335
ry | 1 | -0.313186313045409
ry | 2 | 0.912462638301787
ry | 3 | -0.941748055677004
ry | 4 | -0.00168915100663048
ry | 5 | 0.00177887344170089
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.371402535372601
ry | 1 | -0.0628603830546510
ry | 2 | 0.550065140739194
ry | 3 | 0.249341089523774
ry | 4 | 0.354581048031544
ry | 5 | -0.00615873362058553
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0137395108021917
ry | 1 | -0.151825045839883
ry | 2 | 0.191787764943120
ry | 3 | -0.320194616132428
ry | 4 | 0.000416687701861320
ry | 5 | 0.00288438937615593
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.00147107817850419
ry | 1 | -0.0542340784594827
ry | 2 | -0.101462944251436
ry | 3 | 0.00440573204499872
ry | 4 | 0.413088603247599
ry | 5 | 0.000179651948944949
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.360009519936568
ry | 1 | 0.407577087482473
ry | 2 | -0.288737093306290
ry | 3 | 0.0402318166393138
ry | 4 | -0.00145493196003145
ry | 5 | -0.00119022754599005
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0460658884823247
ry | 1 | 0.0129314410271639
ry | 2 | -0.0611075695835602
ry | 3 | 0.0814147968155082
ry | 4 | 0.0757056598026438
ry | 5 | 0.000616940275476518
