ry | 0 | 2.03321419141007
ry | 1 | -2.03315185129427
ry | 2 | 0.0741814004628689
ry | 3 | 0.201518180748741
ry | 4 | 0.692869343063039
ry | 5 | -0.868493428717092
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.321695743119507
ry | 1 | -0.240527587891823
ry | 2 | -0.248397169104106
ry | 3 | 0.616786413227785
ry | 4 | 0.0731983134353628
ry | 5 | 0.100086817939785
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.472083017545325
ry | 1 | -1.56625178095147
ry | 2 | -1.36046371734525
ry | 3 | 2.09784914643668
ry | 4 | 1.10639689338486
ry | 5 | -0.661702214015500
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.396217096453449
ry | 1 | -2.86122882336449
ry | 2 | 2.07665141531584
ry | 3 | -0.985260023754238
ry | 4 | 0.0457631350838462
ry | 5 | -0.0217566708442754
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -2.01473701241024
ry | 1 | -1.38736030632914
ry | 2 | -1.61197655484987
ry | 3 | -0.679823328873770
ry | 4 | -2.11215906974474
ry | 5 | 1.36774893157619
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.175883554050980
ry | 1 | -0.713310550941308
ry | 2 | 0.625141073152912
ry | 3 | 0.470560752703958
ry | 4 | -0.125458300490336
ry | 5 | 0.145727811186071
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.292485613463424
ry | 1 | -0.278000551890563
ry | 2 | 0.271488764713143
ry | 3 | 0.0796287400163057
ry | 4 | 0.518965317319672
ry | 5 | -0.121930657736448
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.980682933324458
ry | 1 | 0.606805044665159
ry | 2 | -0.440726678206949
ry | 3 | -0.550458544435229
ry | 4 | -0.0356818517394354
ry | 5 | -0.187876798678599
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.433478912522264
ry | 1 | 0.242910707259578
ry | 2 | -0.255419953222625
ry | 3 | -0.0519814025174000
ry | 4 | 0.0765234800213688
ry | 5 | 0.0424384015370946
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.35791326891523
ry | 1 | -0.165094388849223
ry | 2 | 0.162692948009918
ry | 3 | 0.546661485405144
ry | 4 | 0.106088971993772
ry | 5 | 0.0665911126284383
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.193502775495550
ry | 1 | -0.154400105892257
ry | 2 | 0.0805195228145310
ry | 3 | 0.446356803863597
ry | 4 | -0.449775209385505
ry | 5 | 0.269759405970730
