ry | 0 | 1.59569663343467
ry | 1 | -1.00410308140331
ry | 2 | 1.36754081952780
ry | 3 | 0.202927460182464
ry | 4 | -0.192862049362665
ry | 5 | 0.0280447085874574
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0223973515642125
ry | 1 | -0.144535120234307
ry | 2 | -0.0267315476073972
ry | 3 | -4.07270482889726e-6
ry | 4 | 0.0251487159948029
ry | 5 | -0.125737960087870
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.29565012126238
ry | 1 | 0.865020073840501
ry | 2 | 2.20876591464016
ry | 3 | -1.02560594048073
ry | 4 | -2.93654408667966
ry | 5 | 2.81339932551671
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.361988072952918
ry | 1 | -0.181756459831131
ry | 2 | -2.83353299566908
ry | 3 | -0.00342738952798973
ry | 4 | -0.0243126714836199
ry | 5 | 2.35771324348305
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.470562688060862
ry | 1 | -0.180613737266041
ry | 2 | 0.703339249695741
ry | 3 | 3.16843462852634
ry | 4 | -1.55918345532900
ry | 5 | -1.54910601880527
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.22372175752258
ry | 1 | 0.499881643144447
ry | 2 | -0.0608089048624314
ry | 3 | 0.742100984437328
ry | 4 | 1.58320888687386
ry | 5 | 1.53157377426570
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0642394845472414
ry | 1 | -0.0430619723341434
ry | 2 | -0.0318628845886266
ry | 3 | 0.191078798069642
ry | 4 | 0.730526465334302
ry | 5 | 0.0167581692001407
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.661672408533358
ry | 1 | -0.347318649987141
ry | 2 | 0.527300444152933
ry | 3 | 0.276863101549698
ry | 4 | 0.0273302688316772
ry | 5 | 0.190375904413590
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.168189246096478
ry | 1 | 0.0357081346383534
ry | 2 | 0.0515459184999563
ry | 3 | 0.139226834445372
ry | 4 | -0.0204030212059649
ry | 5 | 0.00401056608631267
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.352653810954009
ry | 1 | 0.0875405026108296
ry | 2 | 0.0100337358265021
ry | 3 | -0.0253879476547219
ry | 4 | -0.0149349809201349
ry | 5 | -0.141628037081422
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.113391131456325
ry | 1 | -0.0342643663162041
ry | 2 | 0.230124810028314
ry | 3 | -0.0108589427697898
ry | 4 | -0.0592478661685330
ry | 5 | 0.0134033239194718
