ry | 0 | -4.79986228221456
ry | 1 | -0.167580559050313
ry | 2 | -0.780752832782680
ry | 3 | 0.932257857168313
ry | 4 | 1.37383966035955
ry | 5 | 1.42755668545887
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.140347814900096
ry | 1 | -0.520019095998763
ry | 2 | 0.535228386247940
ry | 3 | -0.660284970545197
ry | 4 | 0.408452235758853
ry | 5 | 0.0668157854905202
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.97783040907254
ry | 1 | -1.94271088577349
ry | 2 | 1.23066424373800
ry | 3 | 1.16192673074917
ry | 4 | -1.49755853541632
ry | 5 | 0.201906461664882
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.151578516137292
ry | 1 | 1.93601248577743
ry | 2 | -1.32565321549223
ry | 3 | 3.08364185706702
ry | 4 | 3.31868198406940
ry | 5 | -3.17309237455499
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.77054717933108
ry | 1 | -0.872518596411304
ry | 2 | 0.0991776488073181
ry | 3 | 1.13323496119972
ry | 4 | -0.325008843317499
ry | 5 | 1.79827368256319
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.870823804634956
ry | 1 | 0.709626661383226
ry | 2 | 1.34426207061215
ry | 3 | -0.00200781212788833
ry | 4 | 0.0444874680569820
ry | 5 | -0.208123912149737
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.461320089759624
ry | 1 | -0.132657739413409
ry | 2 | -0.559663106252041
ry | 3 | -0.137558633292947
ry | 4 | -0.428292184945748
ry | 5 | 0.257328249488102
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.506209283601754
ry | 1 | 1.45684960291135
ry | 2 | -1.52361696983393
ry | 3 | -0.171223454943258
ry | 4 | -0.150237405882396
ry | 5 | 0.225645603624436
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.210410456411776
ry | 1 | -0.427149151159395
ry | 2 | 0.551957852196167
ry | 3 | 0.733588339363867
ry | 4 | 0.588503324459309
ry | 5 | -0.442348166846753
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.758450685727788
ry | 1 | -1.05579193062354
ry | 2 | 0.157168415015525
ry | 3 | 0.0159575469294875
ry | 4 | -0.0267634502487466
ry | 5 | -0.0656099281877952
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.199556700897162
ry | 1 | 0.164151123839975
ry | 2 | 0.445614310507018
ry | 3 | 0.0797267411568349
ry | 4 | -0.196698296504434
ry | 5 | 0.00202499880881491
