ry | 0 | 2.55660010447588
ry | 1 | 1.24652281383677
ry | 2 | 2.82862571874586
ry | 3 | -0.257969173968958
ry | 4 | -0.362738801450392
ry | 5 | 0.0915892613749787
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0620062235131983
ry | 1 | -0.0823323189804936
ry | 2 | -0.158586833313631
ry | 3 | 0.864978381041847
ry | 4 | 6.28973954659748
ry | 5 | 3.15581009670429
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.95165987507281
ry | 1 | -2.10224180214504
ry | 2 | 1.13546221368310
ry | 3 | 1.47510967536474
ry | 4 | -2.80442946539594
ry | 5 | -1.61540326349312
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.197203427090917
ry | 1 | -1.04916989796258
ry | 2 | -1.19530996881288
ry | 3 | -1.85331484201124
ry | 4 | 0.335097866052111
ry | 5 | -0.00233757224640245
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.658703924644914
ry | 1 | -2.08044323246174
ry | 2 | 2.48215047051371
ry | 3 | 1.42717047616331
ry | 4 | -0.948628468117615
ry | 5 | -1.75499615949764
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 3.13569550300695
ry | 1 | -0.895608475840548
ry | 2 | 1.98482919479485
ry | 3 | 0.996632624350767
ry | 4 | -0.0347432437139056
ry | 5 | 3.14232572478614
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 3.47748645902366
ry | 1 | -1.79510560660712
ry | 2 | -1.24292739289326
ry | 3 | 0.0676265776276170
ry | 4 | 3.42414930849353
ry | 5 | 1.70777004858621
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.228369892401622
ry | 1 | 0.111327632427004
ry | 2 | -0.475933568227405
ry | 3 | 1.47815935204272
ry | 4 | 1.71888953546591
ry | 5 | 0.00345641044278067
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.447359401174293
ry | 1 | -1.47665421093856
ry | 2 | 0.0635219227363547
ry | 3 | 1.39374981433059
ry | 4 | 0.309396808283649
ry | 5 | 1.53188754085968
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0963207378284054
ry | 1 | 0.0203482336704444
ry | 2 | 0.0905834666618945
ry | 3 | -0.0525331456690466
ry | 4 | -0.0131022223721434
ry | 5 | -0.0450531523059286
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.131231610013050
ry | 1 | -0.0105676730028102
ry | 2 | -0.262254448298804
ry | 3 | -0.177964200123160
ry | 4 | -0.492403702685236
ry | 5 | 0.0194913713880201
