ry | 0 | 1.22900192912785
ry | 1 | 0.264606196611705
ry | 2 | 1.54205852239058
ry | 3 | 0.192659095612671
ry | 4 | 0.521887554836290
ry | 5 | -0.322109009144928
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0889437653466743
ry | 1 | 0.344643096018486
ry | 2 | 0.194920036524956
ry | 3 | 0.191454750925145
ry | 4 | 0.00240553704242882
ry | 5 | 0.00606722921698056
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.79600278195771
ry | 1 | -0.0290387994576284
ry | 2 | -1.47529148535981
ry | 3 | 1.57093537926395
ry | 4 | -1.32668688059603
ry | 5 | 1.89396294826309
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.890148176350599
ry | 1 | -2.27145752160229
ry | 2 | -1.86447381685324
ry | 3 | 0.446565348246783
ry | 4 | 0.487865497852870
ry | 5 | 0.00601078592728288
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -2.67018373527359
ry | 1 | -1.95551183172957
ry | 2 | 1.73263669715596
ry | 3 | -1.54062576167289
ry | 4 | 0.824000343924648
ry | 5 | -0.0564072464139127
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.884529900435821
ry | 1 | -0.166072166834073
ry | 2 | -1.05026011269928
ry | 3 | -0.458666382901592
ry | 4 | 0.0325315728289086
ry | 5 | -0.00633602422131788
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 2.03003018438210
ry | 1 | -1.16276359919991
ry | 2 | -0.346460763015041
ry | 3 | -0.393859301942238
ry | 4 | 0.0126585849962959
ry | 5 | -0.794082320323710
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.45059278696473
ry | 1 | -0.166523530559324
ry | 2 | -1.04004563403733
ry | 3 | -0.498368560531050
ry | 4 | 0.00237567031378710
ry | 5 | 0.0244004123279281
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.27471768329050
ry | 1 | 0.0882626070389861
ry | 2 | -0.333745742754216
ry | 3 | 0.515047527422747
ry | 4 | -0.0409763558584130
ry | 5 | -0.768677682046221
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0642336922214561
ry | 1 | -0.103794283964279
ry | 2 | -0.0667889455638339
ry | 3 | 0.0151061112346532
ry | 4 | 0.000669566869718970
ry | 5 | -0.0219040220878432
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.348468800749335
ry | 1 | -0.0407757239679343
ry | 2 | -0.268645676261194
ry | 3 | -0.376481742885477
ry | 4 | 0.0191286868743368
ry | 5 | -0.00656561255842619
