ry | 0 | -2.02289110284809
ry | 1 | -0.372905214963640
ry | 2 | 0.0975598174383872
ry | 3 | -0.143976131492808
ry | 4 | -1.64729571560439
ry | 5 | 0.328347989567214
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.812537715878737
ry | 1 | 0.588331310718780
ry | 2 | -0.0890088419823931
ry | 3 | 0.136565537241788
ry | 4 | -1.50286851506016
ry | 5 | 1.47723810685084
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.0932360006776417
ry | 1 | -1.33942277819532
ry | 2 | 3.09490932294212
ry | 3 | 0.116997029444901
ry | 4 | -0.243314696594525
ry | 5 | 5.07463228017888
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -2.01866175572624
ry | 1 | 0.645229257014820
ry | 2 | -3.11082261557612
ry | 3 | 3.11748110622025
ry | 4 | 3.86758225608808
ry | 5 | -0.350225372140283
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.08752284790813
ry | 1 | -4.22203603756743
ry | 2 | -0.870679517917579
ry | 3 | 1.73396791278304
ry | 4 | -2.48898481840055
ry | 5 | 3.05414076697136
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.968766537171259
ry | 1 | -0.681007062564324
ry | 2 | 0.332971798546098
ry | 3 | 0.0533086485805386
ry | 4 | -0.00327563143099883
ry | 5 | -0.00205411302774605
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0748728384364621
ry | 1 | 1.39166916359149
ry | 2 | 1.20325805373451
ry | 3 | -1.62473119149189
ry | 4 | 0.119950946766590
ry | 5 | -0.876125327281684
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0188511428380222
ry | 1 | -0.253491836647777
ry | 2 | -0.246265132486035
ry | 3 | 0.0463236725007574
ry | 4 | 0.00597276255746885
ry | 5 | -0.0705362667851453
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.131354093873838
ry | 1 | -0.340861583139367
ry | 2 | 0.318865732233124
ry | 3 | 0.147826846612936
ry | 4 | 0.132149326459027
ry | 5 | -0.0316071620527751
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.618290497562195
ry | 1 | 0.468957179741682
ry | 2 | 0.246490820266935
ry | 3 | -0.0750180134121213
ry | 4 | 0.0111752818522452
ry | 5 | 0.00679046128226721
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.204702321544502
ry | 1 | -0.959890539585389
ry | 2 | -0.610259755731612
ry | 3 | -0.224827535014484
ry | 4 | 0.223817687506147
ry | 5 | -0.0381971107459191
