x | 0 | 
x | 1 | 
x | 3 | 
ry | 0 | -5.46874376574824
ry | 1 | 2.71783251808674
ry | 2 | -0.466307152930357
ry | 3 | 4.73825399536717
ry | 4 | 0.773189036518489
ry | 5 | -0.00544225499051449
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 4 5 | 
ry | 0 | -0.772705706381835
ry | 1 | 1.49060719586896
ry | 2 | 0.377391707143026
ry | 3 | -1.56544131364330
ry | 4 | 0.797928226500204
ry | 5 | -0.0480119467886432
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 4 5 | 
ry | 0 | 0.901346804903631
ry | 1 | -0.360053428568437
ry | 2 | 1.60669157605467
ry | 3 | 1.57074637818109
ry | 4 | 1.56996257673884
ry | 5 | -1.55972866590678
