x | 0 | 
x | 1 | 
x | 3 | 
ry | 0 | 3.13251359155138
ry | 1 | 6.41249467133113
ry | 2 | -0.707216112451019
ry | 3 | 3.78238279564010
ry | 4 | 3.15270197997478
ry | 5 | 3.13852138841974
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 4 5 | 
ry | 0 | -0.0252846890907975
ry | 1 | -1.69562488588482
ry | 2 | 1.50892144175225
ry | 3 | 0.00909348169544124
ry | 4 | -0.000795463708636682
ry | 5 | 1.54392240659233
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 4 5 | 
ry | 0 | -0.492870598586777
ry | 1 | -1.57900575010640
ry | 2 | -8.37632293744213
ry | 3 | -3.14130604496446
ry | 4 | -0.000174998878223858
ry | 5 | -1.66980426929636
